UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,ambient_temp_C,load_density_pct,ambient_temp_K,temp_differential_K,load_adjusted_torque,wear_per_load,Type_enc
8184,L55363,L,299.8,311.1,1452,47.3,188,0,0,0,0,0,0,2/26/2024 19:50,26.74486431,61.81403485,299.8948643,-0.094864306,75.30164256,116.2103855,1
8185,L55364,L,299.8,311.1,2144,17.7,190,0,0,0,0,0,0,2/26/2024 20:00,26.74486431,61.81403485,299.8948643,-0.094864306,28.17841593,117.4466662,1
8186,L55365,L,299.7,311.1,1554,41,192,0,0,0,0,0,0,2/26/2024 20:10,26.74486431,61.81403485,299.8948643,-0.194864306,65.27203689,118.6829469,1
8187,L55366,L,299.7,311,1827,25.4,194,0,0,0,0,0,0,2/26/2024 20:20,26.74486431,61.81403485,299.8948643,-0.194864306,40.43682285,119.9192276,1
8188,L55367,L,299.6,310.9,1448,46.3,196,0,0,0,0,0,0,2/26/2024 20:30,26.74486431,61.81403485,299.8948643,-0.294864306,73.70964166,121.1555083,1
8189,M23048,M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0,2/26/2024 20:40,24.36668822,56.07082386,297.5166882,2.083311779,67.98570158,111.0202312,2
8190,L55369,L,299.7,311,1983,21,201,0,0,0,0,0,0,2/26/2024 20:50,24.36668822,56.07082386,297.5166882,2.183311779,36.79638488,112.702356,1
8191,M23050,M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0,2/26/2024 21:00,24.36668822,56.07082386,297.5166882,2.183311779,65.18216749,113.8237724,2
8192,M23051,M,299.6,310.9,1630,29.8,206,0,0,0,0,0,0,2/26/2024 21:10,24.36668822,56.07082386,297.5166882,2.083311779,52.21582235,115.5058972,2
8193,L55372,L,299.6,310.9,1229,65.2,209,1,0,0,0,1,0,2/26/2024 21:20,24.36668822,56.07082386,297.5166882,2.083311779,114.244014,117.1880219,1
8194,L55373,L,299.5,310.8,1873,22.3,211,0,0,0,0,0,0,2/26/2024 21:30,24.36668822,56.07082386,297.5166882,1.983311779,39.07425632,118.3094384,1
8195,L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0,2/26/2024 21:40,23.17757302,60.23593689,296.327573,3.072426978,74.62937994,128.3025456,1
8196,L55375,L,299.4,310.8,1376,53.9,215,1,0,0,0,1,0,2/26/2024 21:50,23.17757302,60.23593689,296.327573,3.072426978,88.0202096,129.5072643,1
8197,L55376,L,299.4,310.8,1622,33.6,217,0,0,0,0,0,0,2/26/2024 22:00,23.17757302,60.23593689,296.327573,3.072426978,54.86974105,130.711983,1
8198,M23057,M,299.4,310.7,1492,45.7,219,0,0,0,0,0,0,2/26/2024 22:10,23.17757302,60.23593689,296.327573,3.072426978,74.62937994,131.9167018,2
8199,M23058,M,299.3,310.7,1374,48.9,222,0,0,0,0,0,0,2/26/2024 22:20,23.17757302,60.23593689,296.327573,2.972426978,79.85506957,133.7237799,2
8200,L55379,L,299.2,310.7,1737,27,225,1,1,0,0,0,0,2/26/2024 22:30,23.17757302,60.23593689,296.327573,2.872426978,44.0917562,135.530858,1
8201,L55380,L,299.3,310.8,1426,42.4,0,0,0,0,0,0,0,2/26/2024 22:40,21.24689751,61.78749,294.3968975,4.903102488,67.52937567,0,1
8202,M23061,M,299.3,310.9,1826,25.1,2,0,0,0,0,0,0,2/26/2024 22:50,21.24689751,61.78749,294.3968975,4.903102488,39.97611626,1.2357498,2
8203,L55382,L,299.3,310.9,1669,32.4,5,0,0,0,0,0,0,2/26/2024 23:00,21.24689751,61.78749,294.3968975,4.903102488,51.60263613,3.0893745,1
8204,M23063,M,299.4,310.9,1473,40.1,7,0,0,0,0,0,0,2/26/2024 23:10,21.24689751,61.78749,294.3968975,5.003102488,63.86622558,4.3251243,2
8205,L55384,L,299.4,310.9,1751,27.8,10,0,0,0,0,0,0,2/26/2024 23:20,21.24689751,61.78749,294.3968975,5.003102488,44.27633594,6.178749,1
8206,M23065,M,299.4,310.9,1446,47.3,12,0,0,0,0,0,0,2/26/2024 23:30,21.24689751,61.78749,294.3968975,5.003102488,75.33347805,7.4144988,2
8207,L55386,L,299.3,310.8,1483,43.5,15,0,0,0,0,0,0,2/26/2024 23:40,20.63169551,33.6298032,293.7816955,5.51830449,125.6143437,5.044470479,1
8208,L55387,L,299.2,310.7,1535,42.6,17,0,0,0,0,0,0,2/26/2024 23:50,20.63169551,33.6298032,293.7816955,5.41830449,123.0154262,5.717066543,1
8209,L55388,L,299.2,310.7,1477,44,19,0,0,0,0,0,0,2/27/2024 0:00,20.63169551,33.6298032,293.7816955,5.41830449,127.0581867,6.389662607,1
8210,L55389,L,299.3,310.8,1391,46.9,21,0,0,0,0,0,0,2/27/2024 0:10,20.63169551,33.6298032,293.7816955,5.51830449,135.4324763,7.062258671,1
8211,H37624,H,299.2,310.7,1636,29.4,23,0,0,0,0,0,0,2/27/2024 0:20,20.63169551,33.6298032,293.7816955,5.41830449,84.89797021,7.734854735,0
8212,L55391,L,299.2,310.6,1675,33.3,28,0,0,0,0,0,0,2/27/2024 0:30,20.63169551,33.6298032,293.7816955,5.41830449,96.15994584,9.416344895,1
8213,H37626,H,299.2,310.5,1329,48.9,30,0,0,0,0,0,0,2/27/2024 0:40,19.48388603,35.68185508,292.633886,6.566113973,133.3084161,10.70455653,0
8214,M23073,M,299.2,310.5,1548,33.5,35,0,0,0,0,0,0,2/27/2024 0:50,19.48388603,35.68185508,292.633886,6.566113973,91.32580651,12.48864928,2
8215,L55394,L,299.2,310.5,1391,45.8,38,0,0,0,0,0,0,2/27/2024 1:00,19.48388603,35.68185508,292.633886,6.566113973,124.8573713,13.55910493,1
8216,L55395,L,299.1,310.5,1437,43.1,40,0,0,0,0,0,0,2/27/2024 1:10,19.48388603,35.68185508,292.633886,6.466113973,117.4967839,14.27274203,1
8217,L55396,L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0,2/27/2024 1:20,19.48388603,35.68185508,292.633886,6.566113973,168.7482813,14.98637914,1
8218,L55397,L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0,2/27/2024 1:30,19.48388603,35.68185508,292.633886,6.466113973,101.139923,15.70001624,1
8219,L55398,L,299.1,310.5,1485,37.8,46,0,0,0,0,0,0,2/27/2024 1:40,19.55386924,31.14906974,292.7038692,6.396130762,117.5772746,14.32857208,1
8220,L55399,L,299,310.4,1504,34.3,48,0,0,0,0,0,0,2/27/2024 1:50,19.55386924,31.14906974,292.7038692,6.296130762,106.6904899,14.95155347,1
8221,M23080,M,298.9,310.3,1551,35.2,50,0,0,0,0,0,0,2/27/2024 2:00,19.55386924,31.14906974,292.7038692,6.196130762,109.4899488,15.57453487,2
8222,M23081,M,299.1,310.5,1428,43,53,0,0,0,0,0,0,2/27/2024 2:10,19.55386924,31.14906974,292.7038692,6.396130762,133.7519261,16.50900696,2
8223,L55402,L,299,310.5,1755,27.9,56,0,0,0,0,0,0,2/27/2024 2:20,19.55386924,31.14906974,292.7038692,6.296130762,86.78322647,17.44347905,1
8224,L55403,L,299.1,310.5,1329,54.9,58,0,0,0,0,0,0,2/27/2024 2:30,19.55386924,31.14906974,292.7038692,6.396130762,170.766994,18.06646045,1
8225,L55404,L,299.1,310.5,1496,35.2,60,0,0,0,0,0,0,2/27/2024 2:40,20.891222,34.17355488,294.041222,5.058777999,100.0751847,20.50413293,1
8226,L55405,L,299.1,310.5,1532,36.6,62,0,0,0,0,0,0,2/27/2024 2:50,20.891222,34.17355488,294.041222,5.058777999,104.0554477,21.18760403,1
8227,L55406,L,299.1,310.5,1389,61.4,64,0,0,0,0,0,0,2/27/2024 3:00,20.891222,34.17355488,294.041222,5.058777999,174.5629642,21.87107512,1
8228,M23087,M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0,2/27/2024 3:10,20.891222,34.17355488,294.041222,5.058777999,146.132514,22.55454622,2
8229,M23088,M,299.1,310.4,1422,49.3,69,0,0,0,0,0,0,2/27/2024 3:20,20.891222,34.17355488,294.041222,5.058777999,140.1621194,23.57975287,2
8230,L55409,L,299.1,310.5,1739,27.4,72,0,0,0,0,0,0,2/27/2024 3:30,20.891222,34.17355488,294.041222,5.058777999,77.89943352,24.60495951,1
8231,L55410,L,299.1,310.5,1736,26.9,74,0,0,0,0,0,0,2/27/2024 3:40,18.59470517,37.44086468,291.7447052,7.355294829,69.97761425,27.70623986,1
8232,L55411,L,299.1,310.5,1419,48.8,76,0,0,0,0,0,0,2/27/2024 3:50,18.59470517,37.44086468,291.7447052,7.355294829,126.948237,28.45505716,1
8233,L55412,L,299.1,310.6,1326,49.7,78,0,0,0,0,0,0,2/27/2024 4:00,18.59470517,37.44086468,291.7447052,7.355294829,129.2894955,29.20387445,1
8234,M23093,M,299.1,310.6,1449,43.2,80,0,0,0,0,0,0,2/27/2024 4:10,18.59470517,37.44086468,291.7447052,7.355294829,112.3804065,29.95269174,2
8235,L55414,L,299.2,310.6,1534,39.7,83,0,0,0,0,0,0,2/27/2024 4:20,18.59470517,37.44086468,291.7447052,7.455294829,103.2755125,31.07591768,1
8236,M23095,M,299.2,310.6,1443,50.9,85,0,0,0,0,0,0,2/27/2024 4:30,18.59470517,37.44086468,291.7447052,7.455294829,132.4111734,31.82473498,2
8237,L55416,L,299.2,310.6,1498,41.1,88,0,0,0,0,0,0,2/27/2024 4:40,18.90087908,35.62789184,292.0508791,7.14912092,112.2095702,31.35254482,1
8238,L55417,L,299.1,310.6,1796,26,90,0,0,0,0,0,0,2/27/2024 4:50,18.90087908,35.62789184,292.0508791,7.04912092,70.98415631,32.06510266,1
8239,L55418,L,299.1,310.4,1519,45.3,92,0,0,0,0,0,0,2/27/2024 5:00,18.90087908,35.62789184,292.0508791,7.04912092,123.6762416,32.7776605,1
8240,L55419,L,299,310.4,1339,49.6,94,0,0,0,0,0,0,2/27/2024 5:10,18.90087908,35.62789184,292.0508791,6.94912092,135.415929,33.49021833,1
8241,L55420,L,299,310.4,1483,41.5,96,0,0,0,0,0,0,2/27/2024 5:20,18.90087908,35.62789184,292.0508791,6.94912092,113.3016341,34.20277617,1
8242,M23101,M,298.9,310.2,2099,20,98,0,0,0,0,0,0,2/27/2024 5:30,18.90087908,35.62789184,292.0508791,6.84912092,54.60319716,34.91533401,2
8243,M23102,M,299,310.3,1689,29.7,101,0,0,0,0,0,0,2/27/2024 5:40,22.16325757,32.65387492,295.3132576,3.686742427,88.25135313,32.98041367,2
8244,H37657,H,299.1,310.4,1369,54.5,104,0,0,0,0,0,0,2/27/2024 5:50,22.16325757,32.65387492,295.3132576,3.786742427,161.9427187,33.96002992,0
8245,L55424,L,299,310.4,1512,38.8,109,0,0,0,0,0,0,2/27/2024 6:00,22.16325757,32.65387492,295.3132576,3.686742427,115.29133,35.59272366,1
8246,M23105,M,299,310.3,1303,68.6,111,1,0,0,1,0,0,2/27/2024 6:10,22.16325757,32.65387492,295.3132576,3.686742427,203.8398258,36.24580116,2
8247,L55426,L,299,310.3,1552,39.9,114,0,0,0,0,0,0,2/27/2024 6:20,22.16325757,32.65387492,295.3132576,3.686742427,118.5598987,37.22541741,1
8248,L55427,L,299,310.4,1713,28,116,0,0,0,0,0,0,2/27/2024 6:30,22.16325757,32.65387492,295.3132576,3.686742427,83.19992888,37.87849491,1
8249,L55428,L,298.9,310.3,1456,44.1,118,0,0,0,0,0,0,2/27/2024 6:40,21.85439628,35.89686562,295.0043963,3.895603725,119.5223477,42.35830143,1
8250,L55429,L,299,310.4,1524,39.8,120,0,0,0,0,0,0,2/27/2024 6:50,21.85439628,35.89686562,295.0043963,3.995603725,107.8682412,43.07623874,1
8251,M23110,M,299,310.4,1394,45.2,122,0,0,0,0,0,0,2/27/2024 7:00,21.85439628,35.89686562,295.0043963,3.995603725,122.5036307,43.79417605,2
8252,L55431,L,299,310.4,1981,21.2,125,0,0,0,0,0,0,2/27/2024 7:10,21.85439628,35.89686562,295.0043963,3.995603725,57.45745511,44.87108202,1
8253,L55432,L,299,310.4,1565,36.1,127,0,0,0,0,0,0,2/27/2024 7:20,21.85439628,35.89686562,295.0043963,3.995603725,97.84028913,45.58901933,1
8254,L55433,L,299.1,310.4,1657,31,129,0,0,0,0,0,0,2/27/2024 7:30,21.85439628,35.89686562,295.0043963,4.095603725,84.01797682,46.30695665,1
8255,M23114,M,299,310.4,1625,37.1,131,0,0,0,0,0,0,2/27/2024 7:40,22.6925018,82.85843916,295.8425018,3.1574982,44.2412241,108.5445553,2
8256,L55435,L,299,310.4,1606,31.1,134,0,0,0,0,0,0,2/27/2024 7:50,22.6925018,82.85843916,295.8425018,3.1574982,37.08630915,111.0303085,1
8257,H37670,H,299,310.5,1336,56.8,136,0,0,0,0,0,0,2/27/2024 8:00,22.6925018,82.85843916,295.8425018,3.1574982,67.73319485,112.6874773,0
8258,M23117,M,299,310.6,1587,34.2,141,0,0,0,0,0,0,2/27/2024 8:10,22.6925018,82.85843916,295.8425018,3.1574982,40.78301521,116.8303992,2
8259,L55438,L,299.1,310.6,1602,39.7,144,0,0,0,0,0,0,2/27/2024 8:20,22.6925018,82.85843916,295.8425018,3.2574982,47.34168725,119.3161524,1
8260,L55439,L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0,2/27/2024 8:30,22.6925018,82.85843916,295.8425018,3.2574982,45.79145568,120.9733212,1
8261,H37674,H,299.1,310.6,1332,48,148,0,0,0,0,0,0,2/27/2024 8:40,25.35377897,71.80023489,298.503779,0.596221033,65.9338532,106.2643476,0
8262,H37675,H,299.2,310.6,1434,48.4,153,0,0,0,0,0,0,2/27/2024 8:50,25.35377897,71.80023489,298.503779,0.696221033,66.48330198,109.8543594,0
8263,L55442,L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0,2/27/2024 9:00,25.35377897,71.80023489,298.503779,0.596221033,32.82956441,113.4443711,1
8264,H37677,H,299.2,310.6,1704,30.6,160,0,0,0,0,0,0,2/27/2024 9:10,25.35377897,71.80023489,298.503779,0.696221033,42.03283142,114.8803758,0
8265,M23124,M,299.1,310.6,1397,49.5,165,0,0,0,0,0,0,2/27/2024 9:20,25.35377897,71.80023489,298.503779,0.596221033,67.99428611,118.4703876,2
8266,H37679,H,299.1,310.6,1791,28,168,0,0,0,0,0,0,2/27/2024 9:30,25.35377897,71.80023489,298.503779,0.596221033,38.46141437,120.6243946,0
8267,L55446,L,299.1,310.6,1818,24.1,173,0,0,0,0,0,0,2/27/2024 9:40,25.33145801,84.63629626,298.481458,0.618541989,28.14227267,146.4207925,1
8268,L55447,L,299.2,310.7,1540,36.3,175,0,0,0,0,0,0,2/27/2024 9:50,25.33145801,84.63629626,298.481458,0.718541989,42.38856838,148.1135185,1
8269,M23128,M,299.2,310.8,1502,39.8,177,0,0,0,0,0,0,2/27/2024 10:00,25.33145801,84.63629626,298.481458,0.718541989,46.47562043,149.8062444,2
8270,H37683,H,299.2,310.8,1761,30.4,180,0,0,0,0,0,0,2/27/2024 10:10,25.33145801,84.63629626,298.481458,0.718541989,35.49896636,152.3453333,0
8271,M23130,M,299.1,310.8,1517,38.4,185,0,0,0,0,0,0,2/27/2024 10:20,25.33145801,84.63629626,298.481458,0.618541989,44.84079961,156.5771481,2
8272,L55451,L,299.1,310.7,1309,51.1,188,0,0,0,0,0,0,2/27/2024 10:30,25.33145801,84.63629626,298.481458,0.618541989,59.6709599,159.116237,1
8273,L55452,L,298.9,310.6,1363,52.6,190,0,0,0,0,0,0,2/27/2024 10:40,28.48266299,78.65498105,301.632663,-2.732662988,66.03479068,149.444464,1
8274,M23133,M,299,310.6,1787,22.2,192,0,0,0,0,0,0,2/27/2024 10:50,28.48266299,78.65498105,301.632663,-2.632662988,27.87019683,151.0175636,2
8275,L55454,L,298.9,310.5,1640,29.2,195,0,0,0,0,0,0,2/27/2024 11:00,28.48266299,78.65498105,301.632663,-2.732662988,36.65809673,153.377213,1
8276,M23135,M,298.9,310.6,1720,25.3,197,0,0,0,0,0,0,2/27/2024 11:10,28.48266299,78.65498105,301.632663,-2.732662988,31.76198107,154.9503127,2
8277,L55456,L,298.8,310.5,1384,52.8,200,0,0,0,0,0,0,2/27/2024 11:20,28.48266299,78.65498105,301.632663,-2.832662988,66.28587354,157.3099621,1
8278,H37691,H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0,2/27/2024 11:30,28.48266299,78.65498105,301.632663,-2.832662988,70.05211635,158.8830617,0
8279,L55458,L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0,2/27/2024 11:40,28.59972982,81.70195973,301.7497298,-2.94972982,56.10507919,169.1230566,1
8280,L55459,L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0,2/27/2024 11:50,28.59972982,81.70195973,301.7497298,-2.94972982,30.71269421,170.7570958,1
8281,L55460,L,298.8,310.6,1602,39.1,211,0,0,0,0,0,0,2/27/2024 12:00,28.59972982,81.70195973,301.7497298,-2.94972982,47.27820251,172.391135,1
8282,H37695,H,298.9,310.6,1519,38.8,213,0,0,0,0,0,0,2/27/2024 12:10,28.59972982,81.70195973,301.7497298,-2.84972982,46.91545415,174.0251742,0
8283,M23142,M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0,2/27/2024 12:20,28.59972982,81.70195973,301.7497298,-2.84972982,40.62781597,178.1102722,2
8284,H37697,H,298.9,310.6,1615,33,221,0,0,0,0,0,0,2/27/2024 12:30,28.59972982,81.70195973,301.7497298,-2.84972982,39.90231925,180.561331,0
8285,L55464,L,298.8,310.6,1651,33.3,0,0,0,0,0,0,0,2/27/2024 12:40,28.46165311,84.78898769,301.6116531,-2.811653109,38.81617081,0,1
8286,L55465,L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,2/27/2024 12:50,28.46165311,84.78898769,301.6116531,-2.711653109,61.42979585,1.695779754,1
8287,M23146,M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0,2/27/2024 13:00,28.46165311,84.78898769,301.6116531,-2.811653109,38.23334542,3.391559508,2
8288,L55467,L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0,2/27/2024 13:10,28.46165311,84.78898769,301.6116531,-2.711653109,44.41129453,5.935229139,1
8289,M23148,M,298.8,310.6,1640,33.8,9,0,0,0,0,0,0,2/27/2024 13:20,28.46165311,84.78898769,301.6116531,-2.811653109,39.3989962,7.631008893,2
8290,L55469,L,298.9,310.6,1406,43.8,12,0,0,0,0,0,0,2/27/2024 13:30,28.46165311,84.78898769,301.6116531,-2.711653109,51.05550395,10.17467852,1
8291,M23150,M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,2/27/2024 13:40,31.07733092,74.51330521,304.2273309,-5.327330919,47.40886378,10.43186273,2
8292,L55471,L,298.9,310.5,1717,26.9,17,0,0,0,0,0,0,2/27/2024 13:50,31.07733092,74.51330521,304.2273309,-5.327330919,35.62286133,12.66726189,1
8293,H37706,H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0,2/27/2024 14:00,31.07733092,74.51330521,304.2273309,-5.327330919,52.83837052,14.15752799,0
8294,M23153,M,298.9,310.4,1533,44.4,24,0,0,0,0,0,0,2/27/2024 14:10,31.07733092,74.51330521,304.2273309,-5.327330919,58.79758524,17.88319325,2
8295,M23154,M,298.9,310.5,1525,38.5,27,0,0,0,0,0,0,2/27/2024 14:20,31.07733092,74.51330521,304.2273309,-5.327330919,50.98439261,20.11859241,2
8296,L55475,L,298.9,310.4,1739,26.3,30,0,0,0,0,0,0,2/27/2024 14:30,31.07733092,74.51330521,304.2273309,-5.327330919,34.82829937,22.35399156,1
8297,L55476,L,298.9,310.3,1436,39,32,0,0,0,0,0,0,2/27/2024 14:40,29.03728328,77.16223599,302.1872833,-3.287283279,49.89621843,24.69191552,1
8298,M23157,M,298.8,310.2,1595,33.1,34,0,0,0,0,0,0,2/27/2024 14:50,29.03728328,77.16223599,302.1872833,-3.387283279,42.34781616,26.23516024,2
8299,H37712,H,298.7,310.1,1435,45.6,37,0,0,0,0,0,0,2/27/2024 15:00,29.03728328,77.16223599,302.1872833,-3.487283279,58.34019386,28.55002732,0
8300,L55479,L,298.7,310,1637,31.8,42,0,0,0,0,0,0,2/27/2024 15:10,29.03728328,77.16223599,302.1872833,-3.487283279,40.68460887,32.40813912,1
8301,L55480,L,298.7,310.1,1558,37.6,44,0,0,0,0,0,0,2/27/2024 15:20,29.03728328,77.16223599,302.1872833,-3.487283279,48.10507213,33.95138384,1
8302,M23161,M,298.7,310.1,1644,34.1,46,0,0,0,0,0,0,2/27/2024 15:30,29.03728328,77.16223599,302.1872833,-3.487283279,43.62720637,35.49462856,2
8303,L55482,L,298.7,310.1,1641,31.1,49,0,0,0,0,0,0,2/27/2024 15:40,29.94516065,58.84580522,303.0951606,-4.395160646,51.96688371,28.83444456,1
8304,L55483,L,298.8,310.2,1504,41,51,0,0,0,0,0,0,2/27/2024 15:50,29.94516065,58.84580522,303.0951606,-4.295160646,68.50939653,30.01136066,1
8305,M23164,M,298.7,310.1,1506,50.7,53,0,0,0,0,0,0,2/27/2024 16:00,29.94516065,58.84580522,303.0951606,-4.395160646,84.71771717,31.18827676,2
8306,H37719,H,298.8,310.1,1380,44,56,0,0,0,0,0,0,2/27/2024 16:10,29.94516065,58.84580522,303.0951606,-4.295160646,73.5222792,32.95365092,0
8307,M23166,M,298.7,310.1,1549,42.5,61,0,0,0,0,0,0,2/27/2024 16:20,29.94516065,58.84580522,303.0951606,-4.395160646,71.01583786,35.89594118,2
8308,M23167,M,298.7,310.1,1402,69.7,64,1,0,0,1,0,0,2/27/2024 16:30,29.94516065,58.84580522,303.0951606,-4.395160646,116.4659741,37.66131534,2
8309,L55488,L,298.7,310.1,1401,45.3,67,0,0,0,0,0,0,2/27/2024 16:40,29.0914163,56.86498592,302.2414163,-3.5414163,78.28568396,38.09954056,1
8310,M23169,M,298.7,310,1459,40.2,69,0,0,0,0,0,0,2/27/2024 16:50,29.0914163,56.86498592,302.2414163,-3.5414163,69.47206392,39.23684028,2
8311,L55490,L,298.7,309.9,1465,39.7,72,0,0,0,0,0,0,2/27/2024 17:00,29.0914163,56.86498592,302.2414163,-3.5414163,68.60798352,40.94278986,1
8312,M23171,M,298.8,310,1295,52.7,74,0,0,0,0,0,0,2/27/2024 17:10,29.0914163,56.86498592,302.2414163,-3.4414163,91.07407384,42.08008958,2
8313,M23172,M,298.8,310,1529,38.5,77,0,0,0,0,0,0,2/27/2024 17:20,29.0914163,56.86498592,302.2414163,-3.4414163,66.53419057,43.78603915,2
8314,M23173,M,298.8,310,1484,44.9,80,0,0,0,0,0,0,2/27/2024 17:30,29.0914163,56.86498592,302.2414163,-3.4414163,77.59441965,45.49198873,2
8315,L55494,L,298.8,309.9,1739,30.6,83,0,0,0,0,0,0,2/27/2024 17:40,29.09878215,66.9397463,302.2487822,-3.448782154,45.03990913,55.55998943,1
8316,H37729,H,298.7,309.8,1422,40.7,85,0,0,0,0,0,0,2/27/2024 17:50,29.09878215,66.9397463,302.2487822,-3.548782154,59.90602293,56.89878436,0
8317,L55496,L,298.8,309.8,1463,40,90,0,0,0,0,0,0,2/27/2024 18:00,29.09878215,66.9397463,302.2487822,-3.448782154,58.87569821,60.24577167,1
8318,L55497,L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0,2/27/2024 18:10,29.09878215,66.9397463,302.2487822,-3.548782154,44.74553064,61.5845666,1
8319,H37732,H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0,2/27/2024 18:20,29.09878215,66.9397463,302.2487822,-3.548782154,57.84537349,62.92336153,0
8320,L55499,L,298.7,309.7,1393,45.7,99,0,0,0,0,0,0,2/27/2024 18:30,29.09878215,66.9397463,302.2487822,-3.548782154,67.26548521,66.27034884,1
8321,M23180,M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0,2/27/2024 18:40,28.27106417,56.57291162,301.4210642,-2.621064174,82.85146374,57.13864074,2
8322,L55501,L,298.8,309.6,1442,50,104,0,0,0,0,0,0,2/27/2024 18:50,28.27106417,56.57291162,301.4210642,-2.621064174,86.84639805,58.83582809,1
8323,L55502,L,298.7,309.6,1364,44.9,106,0,0,0,0,0,0,2/27/2024 19:00,28.27106417,56.57291162,301.4210642,-2.721064174,77.98806545,59.96728632,1
8324,H37737,H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,2/27/2024 19:10,28.27106417,56.57291162,301.4210642,-2.721064174,70.17188963,61.09874455,0
8325,M23184,M,298.7,309.5,1394,46,113,0,0,0,0,0,0,2/27/2024 19:20,28.27106417,56.57291162,301.4210642,-2.721064174,79.89868621,63.92739014,2
8326,M23185,M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0,2/27/2024 19:30,28.27106417,56.57291162,301.4210642,-2.721064174,67.39280489,65.62457748,2
8327,H37740,H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0,2/27/2024 19:40,25.84155376,57.77781288,298.9915538,-0.391553762,58.18522045,68.75559733,0
8328,M23187,M,298.7,309.6,1254,57.1,124,0,0,0,0,0,0,2/27/2024 19:50,25.84155376,57.77781288,298.9915538,-0.291553762,97.14549964,71.64448797,2
8329,L55508,L,298.6,309.5,1325,52.2,127,0,0,0,0,0,0,2/27/2024 20:00,25.84155376,57.77781288,298.9915538,-0.391553762,88.80902068,73.37782236,1
8330,L55509,L,298.8,309.7,1424,49.6,129,0,0,0,0,0,0,2/27/2024 20:10,25.84155376,57.77781288,298.9915538,-0.191553762,84.38558287,74.53337862,1
8331,L55510,L,298.8,309.7,1505,39,131,0,0,0,0,0,0,2/27/2024 20:20,25.84155376,57.77781288,298.9915538,-0.191553762,66.35156718,75.68893488,1
8332,M23191,M,298.8,309.7,1392,48.7,133,0,0,0,0,0,0,2/27/2024 20:30,25.84155376,57.77781288,298.9915538,-0.191553762,82.85439286,76.84449113,2
8333,L55512,L,298.8,309.7,1529,44,136,0,0,0,0,0,0,2/27/2024 20:40,23.91912092,60.81755613,297.0691209,1.730879079,71.17719101,82.71187633,1
8334,M23193,M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0,2/27/2024 20:50,23.91912092,60.81755613,297.0691209,1.730879079,78.45667645,83.92822745,2
8335,M23194,M,298.8,309.7,1459,47.3,141,0,0,0,0,0,0,2/27/2024 21:00,23.91912092,60.81755613,297.0691209,1.730879079,76.51548033,85.75275414,2
8336,M23195,M,299,309.8,2240,15.9,144,0,0,0,0,0,0,2/27/2024 21:10,23.91912092,60.81755613,297.0691209,1.930879079,25.72084857,87.57728082,2
8337,L55516,L,298.9,309.7,1449,48.8,147,0,0,0,0,0,0,2/27/2024 21:20,23.91912092,60.81755613,297.0691209,1.830879079,78.94197548,89.40180751,1
8338,M23197,M,298.8,309.7,1589,35.3,149,0,0,0,0,0,0,2/27/2024 21:30,23.91912092,60.81755613,297.0691209,1.730879079,57.10351915,90.61815863,2
8339,L55518,L,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,2/27/2024 21:40,23.59573771,55.1914019,296.7457377,2.054262294,50.71950341,83.89093088,1
8340,M23199,M,298.8,309.7,1499,40.3,154,0,0,0,0,0,0,2/27/2024 21:50,23.59573771,55.1914019,296.7457377,2.054262294,71.71915745,84.99475892,2
8341,M23200,M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,2/27/2024 22:00,23.59573771,55.1914019,296.7457377,2.054262294,67.80396772,86.65050098,2
8342,L55521,L,298.8,309.7,1751,29.6,160,0,0,0,0,0,0,2/27/2024 22:10,23.59573771,55.1914019,296.7457377,2.054262294,52.67709828,88.30624303,1
8343,L55522,L,298.7,309.7,1510,40.6,162,0,0,0,0,0,0,2/27/2024 22:20,23.59573771,55.1914019,296.7457377,1.954262294,72.25304696,89.41007107,1
