timestamp,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,shift,production_load,power_quality_index,maintenance_window,operator_experience,wear_load_index,temperature_gap,power_stress_score
2026-02-05 04:00:00,9605,H39018,H,299.0,310.2,1637,38.0,68,0,No Failure,Night,0.8614794771620317,0.9997377685279384,0,3,58.58060444701815,11.199999999999989,0.00996479593834132
2026-02-05 05:00:00,9606,M24465,M,298.9,310.1,1484,37.9,73,0,No Failure,Night,0.9095744515294689,0.9037916578421756,0,5,66.39893496165124,11.200000000000045,3.6462961677815433
2026-02-05 06:00:00,9607,L56786,L,298.9,310.1,1401,44.4,76,0,No Failure,Night,0.9255316526371373,0.9844546843121645,0,5,70.34040560042244,11.200000000000045,0.6902120165398944
2026-02-05 07:00:00,9608,L56787,L,298.9,310.1,1571,36.8,78,0,No Failure,Night,0.79740367306424,0.907289868380378,0,2,62.19748649901072,11.200000000000045,3.411732843602091
2026-02-05 08:00:00,9609,M24468,M,298.9,310.1,1513,41.5,80,0,No Failure,Morning,0.6821472738759942,0.953411756264577,0,5,54.57178191007954,11.200000000000045,1.9334121150200558
2026-02-05 09:00:00,9610,L56789,L,299.0,310.1,1470,40.3,83,0,No Failure,Morning,0.8948910708999307,0.9397379395775578,0,4,74.27595888469425,11.100000000000023,2.4285610350244204
2026-02-05 10:00:00,9611,L56790,L,299.0,310.1,1505,41.3,85,0,No Failure,Morning,0.8798852308617349,0.8579468189953895,0,5,74.79024462324746,11.100000000000023,5.866796375490414
2026-02-05 11:00:00,9612,L56791,L,299.0,310.2,1432,42.2,87,0,No Failure,Morning,0.6985082936412693,0.8617582640455388,0,1,60.77022154679043,11.199999999999989,5.833801257278264
2026-02-05 12:00:00,9613,M24472,M,299.0,310.2,1625,31.8,89,0,No Failure,Morning,0.9613631023451172,0.8531146134586691,0,1,85.56131610871543,11.199999999999989,4.670955292014322
2026-02-05 13:00:00,9614,L56793,L,299.0,310.2,1377,62.5,92,1,Power Failure,Morning,0.6417485832331316,0.9056251126890984,0,3,59.040869657448106,11.199999999999989,5.89843045693135
2026-02-05 14:00:00,9615,M24474,M,299.1,310.3,1441,43.9,94,0,No Failure,Morning,0.9930752958365303,0.9618701573149016,0,3,93.34907780863385,11.199999999999989,1.6739000938758217
2026-02-05 15:00:00,9616,M24475,M,299.0,310.2,1564,39.9,97,0,No Failure,Morning,0.9440991243909859,0.8759133090986084,0,2,91.57761506592563,11.199999999999989,4.951058966965523
2026-02-05 16:00:00,9617,L56796,L,298.9,310.1,1580,37.3,100,0,No Failure,Evening,0.87515945819163,0.9408779452575844,0,1,87.515945819163,11.200000000000045,2.205252641892102
2026-02-05 17:00:00,9618,L56797,L,299.0,310.2,1516,35.3,102,0,No Failure,Evening,0.9754999553119331,0.8933241670046617,0,2,99.50099544181718,11.199999999999989,3.765656904735443
2026-02-05 18:00:00,9619,L56798,L,299.0,310.1,1447,42.8,104,0,No Failure,Evening,0.8889244673294832,0.9695488935968608,0,2,92.44814460226625,11.100000000000023,1.3033073540543574
2026-02-05 19:00:00,9620,M24479,M,298.9,310.0,1323,52.9,106,0,No Failure,Evening,0.6761827988120184,0.9697594223504487,0,5,71.67537667407395,11.100000000000023,1.5997265576612663
2026-02-05 20:00:00,9621,L56800,L,298.9,310.0,1470,45.9,109,0,No Failure,Evening,0.7768624552451247,0.9663121772449635,0,3,84.67800762171859,11.100000000000023,1.5462710644561732
2026-02-05 21:00:00,9622,M24481,M,299.0,310.0,2049,19.5,111,0,No Failure,Evening,0.6286012097326541,0.9287250270702065,0,2,69.77473428032461,11.0,1.3898619721309724
2026-02-05 22:00:00,9623,L56802,L,298.9,310.0,1794,27.2,114,0,No Failure,Evening,0.7558629689152462,0.8926850065119777,0,2,86.16837845633806,11.100000000000023,2.918967822874207
2026-02-05 23:00:00,9624,L56803,L,298.9,310.1,1356,47.8,116,0,No Failure,Evening,0.8966412078948834,0.9714166065817952,0,3,104.01038011580648,11.200000000000045,1.36628620539019
2026-02-06 00:00:00,9625,H39038,H,299.0,310.1,1555,38.6,118,0,No Failure,Night,0.7545773403723269,0.8779150842908862,0,3,89.04012616393457,11.100000000000023,4.712477746371794
2026-02-06 01:00:00,9626,M24485,M,299.0,310.1,1487,47.5,123,0,No Failure,Night,0.7321176701872536,0.8934639403042984,1,1,90.0504734330322,11.100000000000023,5.060462835545825
2026-02-06 02:00:00,9627,M24486,M,299.0,310.0,1341,58.9,126,0,No Failure,Night,0.8381422890041248,0.8775921559240932,1,3,105.60592841451972,11.0,7.209822016070908
2026-02-06 03:00:00,9628,M24487,M,298.9,310.0,1487,36.6,129,0,No Failure,Night,0.948881811599558,0.9511315240581472,1,5,122.40575369634298,11.100000000000023,1.788586219471814
2026-02-06 04:00:00,9629,H39042,H,299.0,310.0,1569,34.3,132,0,No Failure,Night,0.6190332770184449,0.9529354042173727,1,1,81.71239256643473,11.0,1.6143156353441175
2026-02-06 05:00:00,9630,H39043,H,299.0,310.1,2053,19.7,137,0,No Failure,Night,0.7541881738798941,0.947876498918013,1,2,103.3237798215455,11.100000000000023,1.0268329713151447
2026-02-06 06:00:00,9631,L56810,L,299.0,310.1,1583,35.8,142,0,No Failure,Night,0.663296296726105,0.9123402200297002,1,5,94.18807413510692,11.100000000000023,3.1382201229367337
2026-02-06 07:00:00,9632,L56811,L,299.0,310.0,1672,33.2,144,0,No Failure,Night,0.8781417002927479,0.865025651080215,1,5,126.45240484215569,11.0,4.481148384136862
2026-02-06 08:00:00,9633,M24492,M,299.0,310.0,1337,57.4,146,0,No Failure,Morning,0.642289824172454,0.9866754376772532,1,1,93.77431432917828,11.0,0.7648298773256671
2026-02-06 09:00:00,9634,H39047,H,299.1,310.1,1421,41.2,149,0,No Failure,Morning,0.8659231034320978,0.9261596446018358,1,2,129.02254241138257,11.0,3.0422226424043672
2026-02-06 10:00:00,9635,L56814,L,299.1,310.2,1425,52.7,154,0,No Failure,Morning,0.714472348319163,0.9110458292366637,1,1,110.0287416411511,11.099999999999966,4.687884799227826
2026-02-06 11:00:00,9636,L56815,L,299.2,310.2,1609,33.2,156,0,No Failure,Morning,0.6795667254948898,0.938323733987244,1,4,106.01240917720281,11.0,2.047652031623499
2026-02-06 12:00:00,9637,L56816,L,299.2,310.3,1507,41.3,158,0,No Failure,Morning,0.9745410231299941,0.8789185653728658,1,4,153.97748165453908,11.100000000000023,5.000663250100641
2026-02-06 13:00:00,9638,L56817,L,299.2,310.3,1463,38.9,160,0,No Failure,Morning,0.6074098306983823,0.8698823168657311,1,1,97.18557291174116,11.100000000000023,5.061577873923058
2026-02-06 14:00:00,9639,H39052,H,299.3,310.4,1393,44.9,162,0,No Failure,Morning,0.7751109087558276,0.9108287832186915,1,2,125.56796721844407,11.099999999999966,4.00378763348075
2026-02-06 15:00:00,9640,L56819,L,299.3,310.4,1725,26.8,167,0,No Failure,Morning,0.6086507969847175,0.8840831041149866,1,2,101.64468309644782,11.099999999999966,3.10657280971836
2026-02-06 16:00:00,9641,L56820,L,299.4,310.5,1514,36.1,169,0,No Failure,Evening,0.7934372192417316,0.8866435441805747,1,3,134.09089005185265,11.100000000000023,4.092168055081254
2026-02-06 17:00:00,9642,L56821,L,299.3,310.4,1365,53.9,171,0,No Failure,Evening,0.8004189511177673,0.9838767231667794,1,5,136.8716406411382,11.099999999999966,0.8690446213105886
2026-02-06 18:00:00,9643,L56822,L,299.4,310.5,1372,46.3,173,0,No Failure,Evening,0.7286649885578989,0.9296138765778738,1,1,126.0590430205165,11.100000000000023,3.258877514444445
2026-02-06 19:00:00,9644,L56823,L,299.4,310.4,1509,40.6,175,0,No Failure,Evening,0.6528647110100094,0.9225203596485027,1,5,114.25132442675165,11.0,3.1456733982707923
2026-02-06 20:00:00,9645,L56824,L,299.3,310.4,1629,32.6,177,0,No Failure,Evening,0.7505550150937901,0.9534219390592896,1,5,132.84823767160086,11.099999999999966,1.5184447866671582
2026-02-06 21:00:00,9646,L56825,L,299.4,310.5,1749,28.1,179,0,No Failure,Evening,0.8689051759730264,0.9927322170515109,1,4,155.53402649917172,11.100000000000023,0.20422470085254274
2026-02-06 22:00:00,9647,L56826,L,299.4,310.4,1582,31.7,181,0,No Failure,Evening,0.9129583234577836,0.8668297846705846,1,4,165.24545654585884,11.0,4.221495825942469
2026-02-06 23:00:00,9648,L56827,L,299.2,310.2,1458,47.0,183,0,No Failure,Evening,0.8123002409552569,0.9750301850663886,1,1,148.65094409481202,11.0,1.1735813018797354
2026-02-07 00:00:00,9649,L56828,L,299.1,310.1,1416,41.2,185,0,No Failure,Night,0.8359337577759023,0.9376028769801769,1,1,154.64774518854193,11.0,2.5707614684167135
2026-02-07 01:00:00,9650,H39063,H,299.1,310.0,1657,33.1,187,0,No Failure,Night,0.6802465484498611,0.8719248030717756,1,2,127.20610456012403,10.899999999999977,4.2392890183242296
2026-02-07 02:00:00,9651,M24510,M,299.1,310.0,1437,41.1,192,0,No Failure,Night,0.7149321332910598,0.8945723978033487,1,1,137.26696959188348,10.899999999999977,4.333074450282367
2026-02-07 03:00:00,9652,M24511,M,299.1,310.0,1580,36.0,195,0,No Failure,Night,0.6647582440209433,0.9223542124697109,1,2,129.62785758408396,10.899999999999977,2.795248351090406
2026-02-07 04:00:00,9653,M24512,M,299.0,310.0,1488,46.3,198,0,No Failure,Night,0.6997181400018445,0.9536765716866135,1,2,138.5441917203652,11.0,2.1447747309097966
2026-02-07 05:00:00,9654,L56833,L,299.0,309.9,1373,55.7,201,1,Overstrain Failure,Night,0.6899547120902128,0.8863910525430179,1,1,138.68089713013276,10.899999999999977,6.328018373353905
2026-02-07 06:00:00,9655,L56834,L,299.1,310.0,1367,56.3,203,1,Overstrain Failure,Night,0.807779514556495,0.9302318223201385,1,2,163.97924145496847,10.899999999999977,3.9279484033762047
2026-02-07 07:00:00,9656,H39069,H,299.1,310.0,1431,49.5,205,0,No Failure,Night,0.8250755023162918,0.9527007441123793,1,5,169.14047797483983,10.899999999999977,2.3413131664372266
2026-02-07 08:00:00,9657,L56836,L,299.0,310.1,1623,33.0,210,0,No Failure,Morning,0.9779789683286018,0.917311112627126,1,2,205.37558334900638,11.100000000000023,2.7287332833048437
2026-02-07 09:00:00,9658,L56837,L,299.0,310.0,1484,39.6,212,0,No Failure,Morning,0.6782282588406092,0.9794538941680264,1,5,143.78439087420915,11.0,0.8136257909461538
2026-02-07 10:00:00,9659,L56838,L,299.0,309.9,1548,34.5,214,0,No Failure,Morning,0.8566702840645983,0.9804188654260606,1,5,183.32744078982404,10.899999999999977,0.6755491428009092
2026-02-07 11:00:00,9660,L56839,L,298.9,309.8,1287,61.9,216,1,Overstrain Failure,Morning,0.9269037075950092,0.9206036826460668,1,5,200.21120084052197,10.900000000000034,4.914632044208462
2026-02-07 12:00:00,9661,M24520,M,298.9,309.8,1392,43.1,218,0,No Failure,Morning,0.824096585513221,0.995938856561335,1,3,179.65305564188216,10.900000000000034,0.17503528220646314
2026-02-07 13:00:00,9662,H39075,H,299.0,310.0,1458,44.9,221,0,No Failure,Morning,0.7020014610004303,0.8613377638608171,1,3,155.14232288109508,11.0,6.2259344026493135
2026-02-07 14:00:00,9663,M24522,M,299.1,310.1,1570,30.9,226,0,No Failure,Morning,0.7050200920080001,0.8505043567484405,1,2,159.33454079380803,11.0,4.619415376473189
2026-02-07 15:00:00,9664,L56843,L,299.1,310.1,1435,48.8,229,1,Overstrain Failure,Morning,0.6157012212284,0.9071002395705878,1,1,140.9955796613036,11.0,4.533508308955314
2026-02-07 16:00:00,9665,L56844,L,299.1,310.2,1317,54.8,231,1,Overstrain Failure,Evening,0.7221776906193926,0.9401645592058764,1,2,166.8230465330797,11.099999999999966,3.278982155517974
2026-02-07 17:00:00,9666,L56845,L,299.2,310.3,1610,33.3,233,0,No Failure,Evening,0.8978414716013521,0.9443800236174491,1,3,209.19706288311502,11.100000000000023,1.8521452135389447
2026-02-07 18:00:00,9667,M24526,M,299.1,310.3,1838,24.0,235,0,No Failure,Evening,0.6190071028828441,0.9214668604440743,1,4,145.46666917746836,11.199999999999989,1.884795349342216
2026-02-07 19:00:00,9668,L56847,L,299.2,310.3,1352,48.9,238,1,Overstrain Failure,Evening,0.6877181130019323,0.8687324969860969,1,4,163.6769108944599,11.100000000000023,6.418980897379861
2026-02-07 20:00:00,9669,L56848,L,299.1,310.3,1619,35.2,240,0,No Failure,Evening,0.8824929994127128,0.8755746282681841,2,2,211.79831985905105,11.199999999999989,4.37977308495992
2026-02-07 21:00:00,9670,L56849,L,299.1,310.3,1619,31.1,242,0,No Failure,Evening,0.9130606251291506,0.9778221975778014,2,3,220.96067128125446,11.199999999999989,0.6897296553303758
2026-02-07 22:00:00,9671,L56850,L,299.0,310.2,1690,30.7,244,0,No Failure,Evening,0.7821273640247713,0.9801866697608892,2,5,190.8390768220442,11.199999999999989,0.6082692383407017
2026-02-07 23:00:00,9672,L56851,L,299.0,310.2,1412,44.1,246,0,No Failure,Evening,0.8792297353914595,0.9510847806791081,2,3,216.29051490629905,11.199999999999989,2.1571611720513344
2026-02-08 00:00:00,9673,H39086,H,299.0,310.2,1744,31.5,0,0,No Failure,Night,0.7551808674619568,0.9496326958418323,0,2,0.0,11.199999999999989,1.5865700809822827
2026-02-08 01:00:00,9674,M24533,M,299.0,310.1,1593,35.4,5,0,No Failure,Night,0.663965298009651,0.9396523192041711,0,3,3.319826490048255,11.100000000000023,2.1363079001723415
2026-02-08 02:00:00,9675,L56854,L,299.1,310.2,1695,29.6,8,0,No Failure,Night,0.7592597974091626,0.8804388828552983,0,4,6.074078379273301,11.099999999999966,3.539009067483172
2026-02-08 03:00:00,9676,M24535,M,299.0,310.2,1298,57.2,10,0,No Failure,Night,0.8319871280812572,0.9142376050389854,0,5,8.319871280812572,11.199999999999989,4.905608991770033
2026-02-08 04:00:00,9677,L56856,L,299.0,310.1,1886,21.2,13,0,No Failure,Night,0.9792213127411561,0.9543841977195068,0,2,12.72987706563503,11.100000000000023,0.9670550083464563
2026-02-08 05:00:00,9678,L56857,L,299.0,310.1,2033,19.3,15,0,No Failure,Night,0.6275003808354709,0.9305878408005008,0,2,9.412505712532063,11.100000000000023,1.339654672550334
2026-02-08 06:00:00,9679,M24538,M,299.1,310.2,1711,28.1,17,0,No Failure,Night,0.8029576375379842,0.8527870501082648,0,1,13.650279838145732,11.099999999999966,4.136683891957758
2026-02-08 07:00:00,9680,L56859,L,299.1,310.2,1598,33.4,20,0,No Failure,Night,0.7315679112842898,0.9930335210080148,0,5,14.631358225685796,11.099999999999966,0.23268039833230614
2026-02-08 08:00:00,9681,L56860,L,299.1,310.1,1894,24.2,22,0,No Failure,Morning,0.8033246777106778,0.9767224078858215,0,2,17.67314290963491,11.0,0.5633177291631186
2026-02-08 09:00:00,9682,M24541,M,299.1,310.1,1412,44.4,24,0,No Failure,Morning,0.6095901789506126,0.8890817521164607,0,3,14.630164294814703,11.0,4.924770206029145
2026-02-08 10:00:00,9683,L56862,L,299.1,310.0,1394,46.6,27,0,No Failure,Morning,0.7252101418806325,0.9424688402749444,0,3,19.580673830777076,10.899999999999977,2.680952043187592
2026-02-08 11:00:00,9684,M24543,M,299.0,310.0,1338,56.4,29,0,No Failure,Morning,0.927947259010802,0.9884859075592282,0,3,26.910470511313257,11.0,0.6493948136595317
2026-02-08 12:00:00,9685,H39098,H,298.9,309.9,1376,51.0,32,0,No Failure,Morning,0.821576693541855,0.8644016518170476,0,3,26.29045419333936,11.0,6.91551575733057
2026-02-08 13:00:00,9686,L56865,L,299.0,310.0,1360,48.1,37,0,No Failure,Morning,0.780232997126447,0.9254544221195051,0,2,28.86862089367854,11.0,3.5856422960518035
2026-02-08 14:00:00,9687,L56866,L,299.1,310.1,1486,40.7,39,0,No Failure,Morning,0.7142100286861358,0.9184364538769442,0,4,27.854191118759296,11.0,3.3196363272083724
2026-02-08 15:00:00,9688,M24547,M,299.1,310.1,1649,31.6,41,0,No Failure,Morning,0.7192170091165424,0.9115307507925299,0,5,29.48789737377824,11.0,2.795628274956056
2026-02-08 16:00:00,9689,L56868,L,299.1,310.1,1367,45.6,44,0,No Failure,Evening,0.7532405734362337,0.9753382913339388,0,3,33.14258523119428,11.0,1.1245739151723912
2026-02-08 17:00:00,9690,L56869,L,299.0,310.1,1362,59.5,46,0,No Failure,Evening,0.9342282839858241,0.9070969220046186,0,2,42.97450106334791,11.100000000000023,5.527733140725196
2026-02-08 18:00:00,9691,M24550,M,298.9,310.0,1520,35.6,48,0,No Failure,Evening,0.9868852827233073,0.8595494999861512,0,2,47.37049357071875,11.100000000000023,5.000037800493019
2026-02-08 19:00:00,9692,L56871,L,299.0,310.0,1582,31.9,51,0,No Failure,Evening,0.7754621525401498,0.8598756613246453,0,3,39.54856977954764,11.0,4.469966403743814
2026-02-08 20:00:00,9693,M24552,M,299.0,310.0,1667,30.0,53,0,No Failure,Evening,0.7573411354991048,0.8564116909786913,0,1,40.13908018145255,11.0,4.307649270639261
2026-02-08 21:00:00,9694,L56873,L,298.9,310.0,1693,28.8,56,0,No Failure,Evening,0.9386203103279451,0.9113718132811056,0,2,52.56273737836493,11.100000000000023,2.5524917775041582
2026-02-08 22:00:00,9695,L56874,L,298.9,310.0,1559,33.4,58,0,No Failure,Evening,0.7707621282545214,0.957760941654754,0,5,44.70420343876224,11.100000000000023,1.410784548731216
2026-02-08 23:00:00,9696,L56875,L,298.9,309.9,1592,32.0,60,0,No Failure,Evening,0.8208072689182605,0.8805583692895773,0,5,49.24843613509563,11.0,3.822132182733526
2026-02-09 00:00:00,9697,L56876,L,298.9,309.9,1404,39.8,62,0,No Failure,Night,0.6923766658394978,0.9469702780647324,0,1,42.92735328204886,11.0,2.1105829330236485
2026-02-09 01:00:00,9698,M24557,M,298.8,309.8,1413,45.5,64,0,No Failure,Night,0.89740101431163,0.9530632708155556,0,2,57.43366491594432,11.0,2.1356211778922183
2026-02-09 02:00:00,9699,L56878,L,298.8,309.8,1663,28.2,67,0,No Failure,Night,0.8127953273083127,0.8882803186023397,0,1,54.45728692965695,11.0,3.1504950154140205
2026-02-09 03:00:00,9700,L56879,L,298.8,309.8,1508,36.3,69,0,No Failure,Night,0.9236138200961367,0.9400836484090944,0,2,63.72935358663343,11.0,2.1749635627498725
2026-02-09 04:00:00,9701,M24560,M,298.9,309.8,1353,53.7,71,0,No Failure,Night,0.9122930920114679,0.9527302510040271,0,2,64.77280953281422,10.900000000000034,2.538385521083746
2026-02-09 05:00:00,9702,L56881,L,298.8,309.8,1485,42.4,74,0,No Failure,Night,0.6860019073080115,0.9199920434203188,0,1,50.76414114079285,11.0,3.392337358978482
2026-02-09 06:00:00,9703,L56882,L,298.9,310.0,1633,31.2,76,0,No Failure,Night,0.886254220223105,0.9005074895920142,0,4,67.35532073695597,11.100000000000023,3.1041663247291567
2026-02-09 07:00:00,9704,L56883,L,298.9,310.0,1422,43.6,78,0,No Failure,Night,0.9200217631805485,0.9428727327361491,0,3,71.76169752808278,11.100000000000023,2.4907488527038977
2026-02-09 08:00:00,9705,L56884,L,298.9,310.1,1577,41.4,80,0,No Failure,Morning,0.738442896312958,0.9966770630992086,0,3,59.07543170503664,11.200000000000045,0.13756958769276562
2026-02-09 09:00:00,9706,L56885,L,298.9,310.0,1482,41.1,82,0,No Failure,Morning,0.6690436451609098,0.9140262114053467,0,3,54.8615789031946,11.100000000000023,3.5335227112402516
2026-02-09 10:00:00,9707,M24566,M,299.0,310.1,1705,30.1,84,0,No Failure,Morning,0.6010528622318353,0.9087602644427681,0,1,50.48844042747417,11.100000000000023,2.746316040272679
2026-02-09 11:00:00,9708,L56887,L,299.0,310.1,1699,32.9,87,0,No Failure,Morning,0.7803614612372592,0.919640035363917,0,2,67.89144712764156,11.100000000000023,2.6438428365271296
2026-02-09 12:00:00,9709,L56888,L,299.0,310.1,1664,29.7,89,0,No Failure,Morning,0.7409730926155367,0.8614327590167572,0,2,65.94660524278277,11.100000000000023,4.115447057202311
2026-02-09 13:00:00,9710,M24569,M,299.0,310.0,1486,34.6,91,0,No Failure,Morning,0.8219639335301636,0.9329744919507085,0,5,74.7987179512449,11.0,2.319082578505487
2026-02-09 14:00:00,9711,L56890,L,299.1,310.1,1336,61.3,94,0,No Failure,Morning,0.6752164370355143,0.8993046080825895,0,2,63.47034508133834,11.0,6.172627524537264
2026-02-09 15:00:00,9712,H39125,H,299.1,310.1,1429,42.9,96,0,No Failure,Morning,0.9438662190665901,0.8682133183496894,0,4,90.61115703039265,11.0,5.653648642798324
2026-02-09 16:00:00,9713,M24572,M,299.1,310.2,1456,48.4,101,0,No Failure,Evening,0.7031020862512438,0.9199385111676059,0,3,71.01331071137562,11.099999999999966,3.874976059487872
2026-02-09 17:00:00,9714,L56893,L,299.1,310.2,1496,45.0,104,0,No Failure,Evening,0.69057184203506,0.8505075979860965,0,4,71.81947157164623,11.099999999999966,6.727158090625656
2026-02-09 18:00:00,9715,L56894,L,299.1,310.1,1894,20.1,106,0,No Failure,Evening,0.7922856225937424,0.9102677867744138,0,3,83.98227599493669,11.0,1.8036174858342833
2026-02-09 19:00:00,9716,L56895,L,299.1,310.1,1373,55.6,108,0,No Failure,Evening,0.7995404094977097,0.8658602901889676,0,1,86.35036422575264,11.0,7.458167865493402
2026-02-09 20:00:00,9717,H39130,H,299.0,310.0,1387,45.2,110,0,No Failure,Evening,0.6860340915140372,0.853643905509967,0,4,75.4637500665441,11.0,6.61529547094949
2026-02-09 21:00:00,9718,L56897,L,298.9,309.9,1500,44.2,115,0,No Failure,Evening,0.7087442906903663,0.9736712569366753,0,2,81.50559342939212,11.0,1.1637304433989504
2026-02-09 22:00:00,9719,L56898,L,298.9,309.9,1517,36.6,117,0,No Failure,Evening,0.667882095662098,0.9874373204923952,0,3,78.14220519246547,11.0,0.45979406997833616
2026-02-09 23:00:00,9720,L56899,L,298.9,309.9,1309,56.2,119,0,No Failure,Evening,0.8873840713292667,0.8811511972538659,0,5,105.59870448818273,11.0,6.679302714332735
2026-02-10 00:00:00,9721,M24580,M,298.9,309.9,1357,54.5,121,0,No Failure,Night,0.9080356125016328,0.9308947395751392,1,4,109.87230911269756,11.0,3.7662366931549114
2026-02-10 01:00:00,9722,L56901,L,298.8,309.8,1490,40.6,124,0,No Failure,Night,0.784931398983713,0.8916937235696477,1,1,97.33149347398042,11.0,4.397234823072303
2026-02-10 02:00:00,9723,H39136,H,298.8,309.8,1911,21.6,126,0,No Failure,Night,0.8856348090740069,0.9240366158008273,1,5,111.58998594332488,11.0,1.6408090987021304
2026-02-10 03:00:00,9724,L56903,L,298.8,309.8,1599,33.6,131,0,No Failure,Night,0.8943741567749781,0.915494698134124,1,1,117.16301453752213,11.0,2.8393781426934344
2026-02-10 04:00:00,9725,M24584,M,298.8,309.7,2098,19.0,133,0,No Failure,Night,0.6553102110711234,0.8903576582620728,1,3,87.15625807245941,10.899999999999977,2.0832044930206166
2026-02-10 05:00:00,9726,M24585,M,298.7,309.7,1629,27.9,136,0,No Failure,Night,0.9864712099338147,0.9550590369452947,1,4,134.1600845509988,11.0,1.2538528692262778
2026-02-10 06:00:00,9727,L56906,L,298.8,309.8,1557,37.2,139,0,No Failure,Night,0.9284127788385724,0.8689736438980381,1,1,129.04937625856158,11.0,4.874180446992983
2026-02-10 07:00:00,9728,L56907,L,298.8,309.8,1461,39.4,141,0,No Failure,Night,0.6817933844783294,0.857960917325705,1,5,96.13286721144445,11.0,5.596339857367222
2026-02-10 08:00:00,9729,L56908,L,298.8,309.8,1563,33.7,143,0,No Failure,Morning,0.6744660142984281,0.9651513149555919,1,5,96.44864004467522,11.0,1.1744006859965523
2026-02-10 09:00:00,9730,L56909,L,298.7,309.8,1695,29.0,145,0,No Failure,Morning,0.6502644582318331,0.949889504683102,1,2,94.2883464436158,11.100000000000023,1.4532043641900432
2026-02-10 10:00:00,9731,L56910,L,298.8,310.0,1528,36.7,147,0,No Failure,Morning,0.6553514250167674,0.9247789186219597,1,1,96.3366594774648,11.199999999999989,2.7606136865740787
2026-02-10 11:00:00,9732,L56911,L,298.8,310.0,1389,49.6,149,0,No Failure,Morning,0.8992647196114785,0.9201684655708813,1,4,133.9904432221103,11.199999999999989,3.9596441076842885
2026-02-10 12:00:00,9733,L56912,L,298.9,310.0,2231,17.4,151,0,No Failure,Morning,0.7878617027806494,0.9246117069237139,1,4,118.96711711987805,11.100000000000023,1.3117562995273788
2026-02-10 13:00:00,9734,M24593,M,298.9,310.1,1442,42.9,153,0,No Failure,Morning,0.9131736690959469,0.915553611414801,1,2,139.71557137167989,11.200000000000045,3.6227500703050386
2026-02-10 14:00:00,9735,H39148,H,298.9,310.1,1458,44.3,156,0,No Failure,Morning,0.8985019577400821,0.9089338443746768,1,5,140.16630540745282,11.200000000000045,4.034230694201816
2026-02-10 15:00:00,9736,L56915,L,299.0,310.1,1444,47.7,161,0,No Failure,Morning,0.8418450854020887,0.924953590432918,1,1,135.53705874973627,11.100000000000023,3.5797137363498104
2026-02-10 16:00:00,9737,M24596,M,298.9,310.0,1348,58.2,163,0,No Failure,Evening,0.8745466426314719,0.929277275673964,1,5,142.5511027489299,11.100000000000023,4.116062555775295
2026-02-10 17:00:00,9738,L56917,L,298.9,310.0,1791,27.6,166,0,No Failure,Evening,0.6073422897516567,0.9537853471125431,1,1,100.81882009877502,11.100000000000023,1.2755244196938091
2026-02-10 18:00:00,9739,L56918,L,299.0,310.0,1509,38.0,168,0,No Failure,Evening,0.7247110587220088,0.9566810741101034,1,1,121.75145786529748,11.0,1.6461191838160711
2026-02-10 19:00:00,9740,L56919,L,298.9,310.0,1515,42.9,170,0,No Failure,Evening,0.8551288717037641,0.9066443620210217,1,1,145.3719081896399,11.100000000000023,4.004956869298168
2026-02-10 20:00:00,9741,M24600,M,298.9,310.1,1655,31.5,172,0,No Failure,Evening,0.6037379813944976,0.9120310784115233,1,5,103.8429327998536,11.200000000000045,2.7710210300370157
2026-02-10 21:00:00,9742,L56921,L,298.9,310.1,1495,42.9,175,0,No Failure,Evening,0.6131907774730373,0.9060545754604334,1,5,107.30838605778153,11.200000000000045,4.030258712747405
2026-02-10 22:00:00,9743,L56922,L,298.9,310.2,1623,37.2,177,0,No Failure,Evening,0.9407551929881532,0.9304803660438565,1,5,166.51366915890313,11.300000000000011,2.586130383168537
2026-02-10 23:00:00,9744,L56923,L,298.9,310.2,1562,42.5,179,0,No Failure,Evening,0.8736099446768286,0.9180030306871293,1,3,156.37618009715231,11.300000000000011,3.484871195797005
2026-02-11 00:00:00,9745,L56924,L,298.8,310.1,1574,36.2,181,0,No Failure,Night,0.7061478932481375,0.983439469470429,1,5,127.8127686779129,11.300000000000011,0.5994912051704688
2026-02-11 01:00:00,9746,L56925,L,298.8,310.0,1611,32.4,183,0,No Failure,Night,0.8751851360474836,0.9544541900374709,1,2,160.1588798966895,11.199999999999989,1.475684242785943
2026-02-11 02:00:00,9747,L56926,L,298.8,310.0,1403,45.6,185,0,No Failure,Night,0.9169826676557054,0.9847984575631669,1,3,169.64179351630548,11.199999999999989,0.693190335119591
2026-02-11 03:00:00,9748,L56927,L,298.8,310.1,1481,47.4,187,0,No Failure,Night,0.7227177132440405,0.9563705487339138,1,1,135.14821237663557,11.300000000000011,2.0680359900124854
2026-02-11 04:00:00,9749,M24608,M,298.9,310.1,1441,41.2,189,0,No Failure,Night,0.6144149509996749,0.9956488222785721,1,4,116.12442573893856,11.200000000000045,0.17926852212282954
2026-02-11 05:00:00,9750,H39163,H,298.8,310.1,1483,45.4,192,0,No Failure,Night,0.9731116498750938,0.9453605167382904,1,3,186.83743677601802,11.300000000000011,2.4806325400816176
