timestamp,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,shift,production_load,power_quality_index,maintenance_window,operator_experience
2025-12-15 03:00:00,8356,L55535,L,298.7,309.6,1502,46.7,198,0,No Failure,Night,0.72690208657988,0.595845469125613,1,3
2025-12-15 04:00:00,8357,M23216,M,298.6,309.6,1344,59.4,200,0,No Failure,Night,0.7127718207006243,-0.30549604212876413,1,2
2025-12-15 05:00:00,8358,L55537,L,298.5,309.5,1385,46.3,203,1,Tool Wear Failure,Night,0.8123436137153903,-1.7201475485803526,1,5
2025-12-15 06:00:00,8359,L55538,L,298.7,309.7,1547,37.4,0,0,No Failure,Night,0.6206742719644527,1.8770044117876563,0,4
2025-12-15 07:00:00,8360,M23219,M,298.6,309.6,1525,42.4,2,0,No Failure,Night,0.6634144633999693,0.8462514661981484,0,5
2025-12-15 08:00:00,8361,L55540,L,298.6,309.6,1540,35.8,5,0,No Failure,Morning,0.925077217350313,2.4476749967049827,0,5
2025-12-15 09:00:00,8362,L55541,L,298.6,309.5,1450,44.3,7,0,No Failure,Morning,0.6530415962987244,1.7073221919061772,0,4
2025-12-15 10:00:00,8363,L55542,L,298.6,309.6,1353,62.5,9,0,No Failure,Morning,0.6933585077832508,0.49579023833455105,0,4
2025-12-15 11:00:00,8364,L55543,L,298.8,309.7,1582,45.0,11,0,No Failure,Morning,0.7813482422416629,0.7668193398955913,0,4
2025-12-15 12:00:00,8365,L55544,L,298.9,309.8,1396,49.0,13,0,No Failure,Morning,0.8068483552453322,1.4161773907701725,0,2
2025-12-15 13:00:00,8366,M23225,M,298.8,309.8,1551,36.6,15,0,No Failure,Morning,0.9054441918456635,1.8168834167557435,0,1
2025-12-15 14:00:00,8367,M23226,M,298.9,309.8,1836,22.8,18,0,No Failure,Morning,0.7789329706664752,1.1726706307420114,0,1
2025-12-15 15:00:00,8368,L55547,L,298.9,309.8,1390,49.9,21,0,No Failure,Morning,0.9159458484142156,1.9555931452894844,0,4
2025-12-15 16:00:00,8369,L55548,L,298.9,309.8,1534,42.1,23,0,No Failure,Evening,0.847338522818183,0.5533312633255285,0,5
2025-12-15 17:00:00,8370,L55549,L,298.8,309.7,1953,20.6,25,0,No Failure,Evening,0.645239895769529,-0.1471435467856863,0,3
2025-12-15 18:00:00,8371,L55550,L,298.8,309.8,1634,33.6,27,0,No Failure,Evening,0.6625325753571354,0.7851907464388698,0,4
2025-12-15 19:00:00,8372,L55551,L,298.7,309.7,1881,21.7,29,0,No Failure,Evening,0.7748134901799083,1.0551848907361836,0,5
2025-12-15 20:00:00,8373,M23232,M,298.8,309.7,1448,44.8,31,0,No Failure,Evening,0.7587557572356158,-0.35153539473928685,0,5
2025-12-15 21:00:00,8374,M23233,M,298.7,309.7,1362,50.5,34,0,No Failure,Evening,0.8974177078549178,-0.4867220841466221,0,2
2025-12-15 22:00:00,8375,L55554,L,298.8,309.7,1225,63.4,37,0,No Failure,Evening,0.8322948559189407,1.2973862964734275,0,2
2025-12-15 23:00:00,8376,M23235,M,298.8,309.6,1384,48.2,39,0,No Failure,Evening,0.7552532324008997,0.4436431486295764,0,1
2025-12-16 00:00:00,8377,L55556,L,298.8,309.8,1334,49.3,42,0,No Failure,Night,0.6683041133801543,0.6841590943379978,0,1
2025-12-16 01:00:00,8378,L55557,L,298.8,309.7,1336,50.3,44,0,No Failure,Night,0.6907348409301981,0.4903073342991765,0,3
2025-12-16 02:00:00,8379,M23238,M,298.8,309.9,1331,61.6,46,0,No Failure,Night,0.8302004073876236,2.3706009017632117,0,3
2025-12-16 03:00:00,8380,L55559,L,298.8,309.9,1629,31.9,49,0,No Failure,Night,0.769375521959917,2.111761160395,0,3
2025-12-16 04:00:00,8381,L55560,L,298.9,310.0,1776,25.7,51,0,No Failure,Night,0.8059710035442689,-0.3873536900391682,0,3
2025-12-16 05:00:00,8382,H37795,H,298.8,310.0,1530,38.3,53,0,No Failure,Night,0.6682709741208934,0.31720678691955295,0,5
2025-12-16 06:00:00,8383,L55562,L,298.9,310.0,1719,27.3,58,0,No Failure,Night,0.8651625009378263,1.700004267969593,0,5
2025-12-16 07:00:00,8384,M23243,M,298.8,309.9,1495,35.2,60,0,No Failure,Night,0.9410154963423868,1.4519362371032423,0,1
2025-12-16 08:00:00,8385,L55564,L,298.8,309.7,1450,43.1,63,0,No Failure,Morning,0.7031758027147602,0.8085420376702144,0,2
2025-12-16 09:00:00,8386,H37799,H,298.8,309.8,1563,38.8,65,0,No Failure,Morning,0.7966056903327307,-0.28760020496423533,0,2
2025-12-16 10:00:00,8387,M23246,M,298.9,309.9,1501,37.1,70,0,No Failure,Morning,0.9902109316083607,0.1674599538464543,0,4
2025-12-16 11:00:00,8388,L55567,L,298.8,309.9,1351,47.2,73,0,No Failure,Morning,0.733296696220291,0.33323243245371026,0,5
2025-12-16 12:00:00,8389,L55568,L,298.9,309.9,1365,46.5,75,0,No Failure,Morning,0.8380185379695044,1.1269943311191006,0,3
2025-12-16 13:00:00,8390,L55569,L,298.8,309.9,1525,39.7,77,0,No Failure,Morning,0.6360782800800977,2.5537271546972375,0,3
2025-12-16 14:00:00,8391,M23250,M,298.8,309.8,1288,61.9,79,0,No Failure,Morning,0.8424060009917773,0.163119765211872,0,4
2025-12-16 15:00:00,8392,L55571,L,298.6,309.6,1423,42.7,82,0,No Failure,Morning,0.6358527093218471,-0.17603524755524014,0,2
2025-12-16 16:00:00,8393,M23252,M,298.5,309.6,1502,39.4,84,0,No Failure,Evening,0.9836941741295289,0.7414135231720567,0,3
2025-12-16 17:00:00,8394,L55573,L,298.5,309.5,1428,43.5,87,0,No Failure,Evening,0.8862650608289245,1.8817389805140587,0,2
2025-12-16 18:00:00,8395,M23254,M,298.6,309.5,1566,38.1,89,0,No Failure,Evening,0.9152639152542825,-0.5968829667607033,0,4
2025-12-16 19:00:00,8396,M23255,M,298.5,309.5,1483,44.8,92,0,No Failure,Evening,0.8816417443086547,2.303634150874948,0,2
2025-12-16 20:00:00,8397,H37810,H,298.6,309.6,1593,33.3,95,0,No Failure,Evening,0.8358916144305863,0.6779686378843305,0,2
2025-12-16 21:00:00,8398,L55577,L,298.5,309.6,1724,26.4,100,0,No Failure,Evening,0.7799651124342022,0.11567999768662629,0,2
2025-12-16 22:00:00,8399,L55578,L,298.5,309.7,2617,12.1,102,1,Power Failure,Evening,0.9433493519044249,-0.7501892867621595,0,3
2025-12-16 23:00:00,8400,L55579,L,298.6,309.7,1294,59.4,104,0,No Failure,Evening,0.9827342670172252,1.5565207734206274,0,1
2025-12-17 00:00:00,8401,L55580,L,298.6,309.6,1533,40.7,106,0,No Failure,Night,0.7996144691616325,0.6788288047584652,0,5
2025-12-17 01:00:00,8402,H37815,H,298.5,309.4,1671,31.8,108,0,No Failure,Night,0.9726140196621048,1.0207054827545068,0,2
2025-12-17 02:00:00,8403,L55582,L,298.5,309.5,1370,52.4,113,0,No Failure,Night,0.833333163995407,-0.050811741011363876,0,2
2025-12-17 03:00:00,8404,L55583,L,298.5,309.6,1462,45.1,115,0,No Failure,Night,0.8153536747585732,0.5309039657489762,0,2
2025-12-17 04:00:00,8405,L55584,L,298.4,309.5,1545,36.6,117,0,No Failure,Night,0.7817930931821426,0.3634187536452621,0,1
2025-12-17 05:00:00,8406,M23265,M,298.4,309.5,1484,41.7,119,0,No Failure,Night,0.683715104612048,0.7494068946217924,0,4
2025-12-17 06:00:00,8407,M23266,M,298.4,309.5,1344,45.3,122,0,No Failure,Night,0.6014878643272237,0.18044767362418945,1,3
2025-12-17 07:00:00,8408,L55587,L,298.4,309.5,1357,50.1,125,0,No Failure,Night,0.6966024907424245,-0.6841809606872215,1,1
2025-12-17 08:00:00,8409,M23268,M,298.5,309.6,1572,33.0,127,0,No Failure,Morning,0.8038892686414261,3.578499745296607,1,2
2025-12-17 09:00:00,8410,L55589,L,298.5,309.6,1861,26.9,130,0,No Failure,Morning,0.7519839809039011,-0.5134042473375141,1,1
2025-12-17 10:00:00,8411,L55590,L,298.5,309.5,1548,44.5,132,0,No Failure,Morning,0.7793940912010535,1.031459006942539,1,1
2025-12-17 11:00:00,8412,L55591,L,298.6,309.8,1496,37.7,134,0,No Failure,Morning,0.9922592878256198,-0.9220278284240423,1,1
2025-12-17 12:00:00,8413,M23272,M,298.6,309.7,1314,49.7,136,0,No Failure,Morning,0.740108948267731,-1.1470474366179748,1,4
2025-12-17 13:00:00,8414,M23273,M,298.6,309.7,1422,49.7,139,0,No Failure,Morning,0.7808731757440431,0.9478264918522675,1,5
2025-12-17 14:00:00,8415,L55594,L,298.6,309.8,1842,20.1,142,0,No Failure,Morning,0.6534062205411278,1.0243675877683032,1,3
2025-12-17 15:00:00,8416,M23275,M,298.7,309.9,1434,53.0,144,0,No Failure,Morning,0.619183092974795,2.111498990802384,1,4
2025-12-17 16:00:00,8417,M23276,M,298.8,310.1,1585,31.3,147,0,No Failure,Evening,0.9101638058369979,1.2495468410157058,1,4
2025-12-17 17:00:00,8418,H37831,H,298.8,310.1,1704,30.7,150,0,No Failure,Evening,0.8282732700287915,0.700189281254209,1,5
2025-12-17 18:00:00,8419,L55598,L,298.9,310.2,1971,23.2,155,0,No Failure,Evening,0.904281922417558,-0.09960024406500423,1,4
2025-12-17 19:00:00,8420,L55599,L,299.0,310.3,1431,39.9,157,0,No Failure,Evening,0.6599451195546207,2.3490120682335487,1,1
2025-12-17 20:00:00,8421,L55600,L,298.9,310.4,1546,37.7,159,0,No Failure,Evening,0.8287315084730764,1.778851246050224,1,1
2025-12-17 21:00:00,8422,L55601,L,298.9,310.3,1496,36.3,161,0,No Failure,Evening,0.7014569897365502,-0.39632947774842464,1,2
2025-12-17 22:00:00,8423,H37836,H,298.9,310.3,1243,63.0,163,0,No Failure,Evening,0.691224726760008,0.8879637282106353,1,4
2025-12-17 23:00:00,8424,L55603,L,299.0,310.4,1452,46.2,168,0,No Failure,Evening,0.6046104056211941,0.9940522315264968,1,2
2025-12-18 00:00:00,8425,L55604,L,299.1,310.6,1380,44.7,170,0,No Failure,Night,0.6521362894276287,0.5043463433943309,1,3
2025-12-18 01:00:00,8426,L55605,L,299.2,310.6,1567,38.4,172,0,No Failure,Night,0.7237072445998781,1.6218504858067948,1,1
2025-12-18 02:00:00,8427,L55606,L,299.1,310.5,1628,35.9,174,0,No Failure,Night,0.6467515042363756,1.681733138348177,1,3
2025-12-18 03:00:00,8428,L55607,L,299.1,310.4,1505,46.1,176,0,No Failure,Night,0.994343376164375,0.6595143021948942,1,5
2025-12-18 04:00:00,8429,M23288,M,299.0,310.3,1827,28.0,178,0,No Failure,Night,0.7234530594095803,0.5691307542023416,1,1
2025-12-18 05:00:00,8430,L55609,L,299.0,310.3,1577,40.0,181,0,No Failure,Night,0.6521295786809312,2.3489584626675315,1,3
2025-12-18 06:00:00,8431,L55610,L,298.9,310.2,1304,57.2,183,0,No Failure,Night,0.6796329251311831,1.7828388923622371,1,5
2025-12-18 07:00:00,8432,H37845,H,298.9,310.1,1324,54.6,185,0,No Failure,Night,0.8350812913365906,0.9223603899083844,1,3
2025-12-18 08:00:00,8433,L55612,L,298.8,310.0,1537,39.9,190,0,No Failure,Morning,0.6256174095459154,-0.7792090390800536,1,5
2025-12-18 09:00:00,8434,M23293,M,298.8,310.1,1501,48.7,192,0,No Failure,Morning,0.9449736520564628,1.1940001063050358,1,5
2025-12-18 10:00:00,8435,M23294,M,298.7,309.9,1654,29.1,195,0,No Failure,Morning,0.984599871694859,1.548083464917668,1,1
2025-12-18 11:00:00,8436,M23295,M,298.7,310.0,1519,38.1,198,0,No Failure,Morning,0.6986989682669523,-1.9045216283983728,1,2
2025-12-18 12:00:00,8437,L55616,L,298.7,309.9,1371,51.3,201,0,No Failure,Morning,0.7800381074363437,1.1018694483180256,1,5
2025-12-18 13:00:00,8438,L55617,L,298.7,309.8,1181,65.9,203,1,Overstrain Failure,Morning,0.6088537804117988,0.4333080132042646,1,5
2025-12-18 14:00:00,8439,L55618,L,298.6,309.8,1469,42.8,205,0,No Failure,Morning,0.8562840898908886,0.6291457198704484,1,1
2025-12-18 15:00:00,8440,L55619,L,298.6,309.8,1637,34.6,207,0,No Failure,Morning,0.7655704232210355,-0.05738095276332067,1,2
2025-12-18 16:00:00,8441,L55620,L,298.6,309.8,1370,56.0,0,0,No Failure,Evening,0.7080233864406222,0.701810709596358,0,4
2025-12-18 17:00:00,8442,L55621,L,298.6,309.9,1630,30.6,2,0,No Failure,Evening,0.6827348442466434,2.241991576181331,0,4
2025-12-18 18:00:00,8443,L55622,L,298.6,310.0,1517,39.0,4,0,No Failure,Evening,0.8616092310635042,0.40360150118448435,0,2
2025-12-18 19:00:00,8444,M23303,M,298.6,309.9,1668,32.3,6,0,No Failure,Evening,0.7664868124129258,1.8155735587931838,0,3
2025-12-18 20:00:00,8445,M23304,M,298.6,309.9,1818,24.9,9,0,No Failure,Evening,0.6718637156119648,0.043668781120389744,0,1
2025-12-18 21:00:00,8446,M23305,M,298.6,310.0,1541,36.9,12,0,No Failure,Evening,0.8756436325947297,1.6087561926560388,0,2
2025-12-18 22:00:00,8447,L55626,L,298.5,309.9,1482,42.1,15,0,No Failure,Evening,0.8260289132146774,0.8516558556219512,0,4
2025-12-18 23:00:00,8448,L55627,L,298.6,310.1,1439,49.9,17,0,No Failure,Evening,0.9434688219717985,1.2020248287892805,0,5
2025-12-19 00:00:00,8449,L55628,L,298.5,310.0,1492,41.2,19,0,No Failure,Night,0.6469903595505971,0.8571532560974875,0,4
2025-12-19 01:00:00,8450,L55629,L,298.4,309.9,1725,27.8,21,0,No Failure,Night,0.9142666407777824,1.4916252324412085,0,5
2025-12-19 02:00:00,8451,L55630,L,298.4,310.0,1559,44.2,23,0,No Failure,Night,0.8694067147269036,-1.717585117933758,0,1
2025-12-19 03:00:00,8452,L55631,L,298.5,310.0,1435,42.5,25,0,No Failure,Night,0.6460043747312391,-0.5698253134575696,0,5
2025-12-19 04:00:00,8453,M23312,M,298.6,310.0,1512,37.5,27,0,No Failure,Night,0.8779282919486883,1.2670804980086445,0,2
2025-12-19 05:00:00,8454,L55633,L,298.6,309.9,1564,37.1,30,0,No Failure,Night,0.7766189155519322,-1.1935383538962356,0,5
2025-12-19 06:00:00,8455,L55634,L,298.6,310.0,1522,40.3,32,0,No Failure,Night,0.9779939142223373,0.3194196443527907,0,3
2025-12-19 07:00:00,8456,L55635,L,298.6,309.9,1356,59.5,34,0,No Failure,Night,0.6566445402471597,0.7956591589633503,0,2
2025-12-19 08:00:00,8457,L55636,L,298.6,309.9,1556,38.6,36,0,No Failure,Morning,0.8571333563262952,0.021859862387103246,0,1
2025-12-19 09:00:00,8458,L55637,L,298.6,309.9,1393,45.5,38,0,No Failure,Morning,0.7527920181851784,0.15843859730622634,0,2
2025-12-19 10:00:00,8459,L55638,L,298.7,309.9,1753,26.8,40,0,No Failure,Morning,0.9827258682363511,1.1215822001535924,0,3
2025-12-19 11:00:00,8460,L55639,L,298.7,309.9,1651,29.5,42,0,No Failure,Morning,0.7319899581161106,1.8592949557798093,0,1
2025-12-19 12:00:00,8461,L55640,L,298.7,309.9,1372,54.7,44,0,No Failure,Morning,0.9848743637967201,-0.10844938125480774,0,4
2025-12-19 13:00:00,8462,L55641,L,298.7,309.9,1446,43.3,46,0,No Failure,Morning,0.9605943404402997,0.2749418038126298,0,3
2025-12-19 14:00:00,8463,M23322,M,298.7,309.8,1501,44.7,48,0,No Failure,Morning,0.7081532941242625,0.1187390266729551,0,1
2025-12-19 15:00:00,8464,M23323,M,298.7,309.9,1411,45.1,51,0,No Failure,Morning,0.9214167107305711,-1.5713797518772785,0,5
2025-12-19 16:00:00,8465,H37878,H,298.6,309.7,1672,27.5,54,0,No Failure,Evening,0.9982416807214024,0.9917117903175087,0,2
2025-12-19 17:00:00,8466,M23325,M,298.7,309.8,1475,40.5,59,0,No Failure,Evening,0.701065200868513,1.7847177458284922,0,1
2025-12-19 18:00:00,8467,L55646,L,298.7,309.8,1469,38.4,62,0,No Failure,Evening,0.7747108677293278,1.866643207315882,0,2
2025-12-19 19:00:00,8468,L55647,L,298.6,309.8,1704,28.3,64,0,No Failure,Evening,0.8080722946267038,-0.020766376440738865,0,5
2025-12-19 20:00:00,8469,H37882,H,298.6,309.7,1463,39.1,66,0,No Failure,Evening,0.7179724543215458,-0.40169804852014257,0,1
2025-12-19 21:00:00,8470,M23329,M,298.6,309.7,1280,64.1,71,0,No Failure,Evening,0.6061059358584119,0.8716055475916846,0,4
2025-12-19 22:00:00,8471,L55650,L,298.7,309.9,1464,38.0,74,0,No Failure,Evening,0.6880516976790106,1.6792736865664672,0,3
2025-12-19 23:00:00,8472,L55651,L,298.6,309.8,1332,46.4,76,0,No Failure,Evening,0.7127747537367034,1.004850448310384,0,1
2025-12-20 00:00:00,8473,L55652,L,298.5,309.7,1634,37.8,78,0,No Failure,Night,0.7774398805272749,1.1393046358737613,0,5
2025-12-20 01:00:00,8474,M23333,M,298.6,309.8,1430,43.1,80,0,No Failure,Night,0.6684409913653607,1.9918309277362334,0,1
2025-12-20 02:00:00,8475,M23334,M,298.5,309.7,1523,44.6,83,0,No Failure,Night,0.949301742676669,0.11086344076929655,0,2
2025-12-20 03:00:00,8476,M23335,M,298.5,309.7,1557,37.7,86,0,No Failure,Night,0.8819644530925344,0.63002991332697,0,1
2025-12-20 04:00:00,8477,L55656,L,298.5,309.6,1585,32.2,89,0,No Failure,Night,0.6340801910238648,2.4846055117612016,0,4
2025-12-20 05:00:00,8478,H37891,H,298.5,309.6,1579,33.5,91,0,No Failure,Night,0.8600369804559725,0.653188876902373,0,1
2025-12-20 06:00:00,8479,M23338,M,298.5,309.7,1354,60.8,96,0,No Failure,Night,0.8614625905622482,-0.4173369659665712,0,3
2025-12-20 07:00:00,8480,L55659,L,298.6,309.7,1627,33.4,99,0,No Failure,Night,0.982488469457451,0.18064390374970518,0,1
2025-12-20 08:00:00,8481,L55660,L,298.4,309.6,1477,35.6,101,0,No Failure,Morning,0.6012083485424645,-0.08817985122124228,0,2
2025-12-20 09:00:00,8482,M23341,M,298.3,309.4,1595,29.0,103,0,No Failure,Morning,0.6991729799223229,1.2071625857012707,0,1
2025-12-20 10:00:00,8483,L55662,L,298.4,309.5,1520,38.1,106,0,No Failure,Morning,0.9711165917501262,-0.0459470035887789,0,4
2025-12-20 11:00:00,8484,L55663,L,298.3,309.4,1618,31.5,108,0,No Failure,Morning,0.9728535661593132,1.1210342528612447,0,5
2025-12-20 12:00:00,8485,L55664,L,298.4,309.5,1397,50.3,110,0,No Failure,Morning,0.8882345677482549,0.11393478145935021,0,1
2025-12-20 13:00:00,8486,L55665,L,298.4,309.5,1450,47.9,112,0,No Failure,Morning,0.906305328419016,-1.273378538398228,0,1
2025-12-20 14:00:00,8487,M23346,M,298.5,309.5,1501,40.2,114,0,No Failure,Morning,0.6365931831718589,1.1566197869819221,0,3
2025-12-20 15:00:00,8488,L55667,L,298.4,309.4,1392,50.1,117,0,No Failure,Morning,0.8055503339112935,0.9984636815468889,0,4
2025-12-20 16:00:00,8489,L55668,L,298.4,309.4,1385,43.2,119,0,No Failure,Evening,0.6926331965155997,1.3677578157088406,0,5
2025-12-20 17:00:00,8490,L55669,L,298.4,309.4,1461,46.3,121,0,No Failure,Evening,0.6724872174454469,0.17701278083474337,1,2
2025-12-20 18:00:00,8491,M23350,M,298.5,309.6,1364,58.7,123,0,No Failure,Evening,0.924121319649333,0.07045552464062343,1,1
2025-12-20 19:00:00,8492,L55671,L,298.5,309.5,1579,38.6,126,0,No Failure,Evening,0.654015254672219,1.2514668584815456,1,5
2025-12-20 20:00:00,8493,M23352,M,298.4,309.5,1514,38.8,128,0,No Failure,Evening,0.7874606547985541,2.369019572530981,1,2
2025-12-20 21:00:00,8494,M23353,M,298.3,309.5,1560,36.9,131,0,No Failure,Evening,0.9754312958344132,0.8611680095063277,1,4
2025-12-20 22:00:00,8495,L55674,L,298.3,309.5,1542,36.7,134,0,No Failure,Evening,0.674332822226137,1.274585096047145,1,4
2025-12-20 23:00:00,8496,L55675,L,298.3,309.4,1668,27.1,136,0,No Failure,Evening,0.9911973694952938,0.5284123155742928,1,5
2025-12-21 00:00:00,8497,M23356,M,298.3,309.4,1816,22.6,138,0,No Failure,Night,0.9977151943044236,-0.6936305218736848,1,2
2025-12-21 01:00:00,8498,M23357,M,298.3,309.4,1509,34.2,141,0,No Failure,Night,0.8222468618729611,1.8174294191540579,1,4
2025-12-21 02:00:00,8499,L55678,L,298.4,309.6,1479,37.8,144,0,No Failure,Night,0.6680570960708632,1.758414239086162,1,5
2025-12-21 03:00:00,8500,L55679,L,298.4,309.6,1655,30.2,146,0,No Failure,Night,0.7264419551763582,1.560774025175194,1,4
2025-12-21 04:00:00,8501,L55680,L,298.3,309.5,1711,30.3,148,0,No Failure,Night,0.769797133070614,0.6680545616575814,1,4
2025-12-21 05:00:00,8502,L55681,L,298.4,309.7,1581,34.6,150,0,No Failure,Night,0.7237296897432892,1.4470560997385407,1,4
2025-12-21 06:00:00,8503,H37916,H,298.6,309.8,1279,55.9,152,0,No Failure,Night,0.7122542319506063,1.7437617973878305,1,3
2025-12-21 07:00:00,8504,L55683,L,298.5,309.8,1468,40.9,157,0,No Failure,Night,0.988891883686543,2.4701586849567074,1,2
2025-12-21 08:00:00,8505,L55684,L,298.4,309.7,1419,41.3,159,0,No Failure,Morning,0.6613459309662982,1.838526104647442,1,5
2025-12-21 09:00:00,8506,L55685,L,298.4,309.7,1530,38.6,161,0,No Failure,Morning,0.8933311634867449,0.9138212250336388,1,5
2025-12-21 10:00:00,8507,L55686,L,298.4,309.6,1710,27.3,163,1,No Failure,Morning,0.60016411577567,-0.45825325542437156,1,2
2025-12-21 11:00:00,8508,L55687,L,298.4,309.7,1518,39.8,165,0,No Failure,Morning,0.8384730677609508,1.005658297671741,1,2
2025-12-21 12:00:00,8509,M23368,M,298.4,309.7,1679,33.3,167,0,No Failure,Morning,0.966377201581621,1.1065773958493077,1,2
2025-12-21 13:00:00,8510,M23369,M,298.4,309.7,1870,22.5,170,0,No Failure,Morning,0.7151736376372876,1.559029775318304,1,2
2025-12-21 14:00:00,8511,L55690,L,298.3,309.7,1484,44.3,173,0,No Failure,Morning,0.6742103901030877,2.2038918593234254,1,1
2025-12-21 15:00:00,8512,L55691,L,298.4,309.7,1457,44.2,175,0,No Failure,Morning,0.8606719179513708,0.7548494879432207,1,5
2025-12-21 16:00:00,8513,H37926,H,298.3,309.6,1546,36.2,177,0,No Failure,Evening,0.8850405629193572,2.9509871898131115,1,1
2025-12-21 17:00:00,8514,M23373,M,298.2,309.5,1478,36.5,182,0,No Failure,Evening,0.8752122075807924,-0.9092870200405773,1,4
2025-12-21 18:00:00,8515,L55694,L,298.2,309.4,1447,47.1,185,0,No Failure,Evening,0.7277267520085496,1.2693418724616252,1,4
2025-12-21 19:00:00,8516,L55695,L,298.2,309.4,1443,45.4,187,0,No Failure,Evening,0.7008809608637323,0.05147960781597183,1,5
2025-12-21 20:00:00,8517,L55696,L,298.3,309.6,1527,30.9,189,0,No Failure,Evening,0.9823675199848176,-1.057221999688803,1,4
2025-12-21 21:00:00,8518,M23377,M,298.3,309.6,1469,54.8,191,0,No Failure,Evening,0.9693198033079717,0.6482256237008415,1,2
2025-12-21 22:00:00,8519,M23378,M,298.3,309.6,1681,27.1,194,0,No Failure,Evening,0.7829266439571281,-0.6071726984209566,1,1
2025-12-21 23:00:00,8520,L55699,L,298.3,309.6,1420,44.1,197,0,No Failure,Evening,0.9384775464617494,0.6885721019671831,1,2
2025-12-22 00:00:00,8521,M23380,M,298.3,309.5,1543,49.9,199,0,No Failure,Night,0.7809293910537184,0.8847692480944567,1,4
2025-12-22 01:00:00,8522,L55701,L,298.4,309.5,1376,50.4,202,0,No Failure,Night,0.7697556072290042,1.9685414093359492,1,1
2025-12-22 02:00:00,8523,H37936,H,298.3,309.4,1631,29.8,0,0,No Failure,Night,0.6627051790397178,-0.6575851347639375,0,2
2025-12-22 03:00:00,8524,H37937,H,298.3,309.3,1529,41.7,5,0,No Failure,Night,0.7705624225967891,1.7584451656457725,0,5
2025-12-22 04:00:00,8525,L55704,L,298.3,309.4,1468,46.2,10,0,No Failure,Night,0.8149667754399228,0.948080450279794,0,2
2025-12-22 05:00:00,8526,L55705,L,298.3,309.4,1378,52.3,12,0,No Failure,Night,0.6090017309714746,1.8788491536095946,0,4
2025-12-22 06:00:00,8527,L55706,L,298.3,309.3,1401,51.9,14,0,No Failure,Night,0.7776452020701625,0.4182488249688722,0,1
2025-12-22 07:00:00,8528,L55707,L,298.4,309.3,1531,37.4,16,0,No Failure,Night,0.9125424873580801,-0.4822445867634454,0,5
2025-12-22 08:00:00,8529,L55708,L,298.4,309.3,1512,35.8,18,0,No Failure,Morning,0.8720184225497079,-0.36749932621586623,0,1
2025-12-22 09:00:00,8530,M23389,M,298.5,309.4,1522,47.4,20,0,No Failure,Morning,0.854062795545574,-0.44180745366711605,0,5
2025-12-22 10:00:00,8531,M23390,M,298.5,309.3,1615,31.8,23,0,No Failure,Morning,0.963822171374881,1.327814152920655,0,1
2025-12-22 11:00:00,8532,L55711,L,298.6,309.3,1449,46.5,26,0,No Failure,Morning,0.607212803930092,2.3269220222146996,0,4
2025-12-22 12:00:00,8533,L55712,L,298.6,309.4,1315,55.5,28,0,No Failure,Morning,0.8228190344768936,0.28504847334477956,0,5
2025-12-22 13:00:00,8534,M23393,M,298.6,309.4,1465,41.1,30,0,No Failure,Morning,0.9149395393638828,1.4791352982577834,0,3
2025-12-22 14:00:00,8535,M23394,M,298.6,309.5,1404,43.3,33,0,No Failure,Morning,0.8165341530805069,-0.6734420581356199,0,1
2025-12-22 15:00:00,8536,L55715,L,298.6,309.5,1547,44.8,36,0,No Failure,Morning,0.7295582210321516,1.030321249177299,0,1
2025-12-22 16:00:00,8537,M23396,M,298.6,309.5,1426,45.4,38,0,No Failure,Evening,0.6545002260367911,1.5185626163371266,0,2
2025-12-22 17:00:00,8538,L55717,L,298.6,309.5,1730,30.2,41,0,No Failure,Evening,0.9550252287264765,-0.5981247752768685,0,5
2025-12-22 18:00:00,8539,L55718,L,298.5,309.4,1548,37.7,43,0,No Failure,Evening,0.7883049569550412,0.6461165310201454,0,3
2025-12-22 19:00:00,8540,L55719,L,298.5,309.4,1517,40.2,45,0,No Failure,Evening,0.9512460787942806,1.5659171404855652,0,4
2025-12-22 20:00:00,8541,L55720,L,298.6,309.5,1687,29.3,47,0,No Failure,Evening,0.8343408489732673,-2.083770647229477,0,2
2025-12-22 21:00:00,8542,L55721,L,298.5,309.5,1738,25.2,49,0,No Failure,Evening,0.8696768466460003,2.1854530617017427,0,3
2025-12-22 22:00:00,8543,H37956,H,298.4,309.4,1512,35.3,51,0,No Failure,Evening,0.92170446175138,1.2036793758910482,0,5
2025-12-22 23:00:00,8544,M23403,M,298.5,309.4,1365,48.7,56,0,No Failure,Evening,0.8636622178400537,1.5667276477173426,0,3
2025-12-23 00:00:00,8545,H37958,H,298.5,309.4,2011,21.0,59,0,No Failure,Night,0.7592219362715751,0.4372807208052356,0,1
2025-12-23 01:00:00,8546,L55725,L,298.4,309.3,1806,27.6,64,0,No Failure,Night,0.8054533535714604,-0.8727224815653555,0,1
2025-12-23 02:00:00,8547,L55726,L,298.4,309.3,1716,28.4,66,0,No Failure,Night,0.921218209870352,1.3840629563169515,0,2
2025-12-23 03:00:00,8548,M23407,M,298.4,309.4,1666,24.3,68,0,No Failure,Night,0.7494601185491937,0.767409674583488,0,5
2025-12-23 04:00:00,8549,L55728,L,298.5,309.4,1578,36.3,71,0,No Failure,Night,0.7552485827073988,0.8821154554323206,0,5
